OMS_SKU,OMS_Inventory,Buffer_Stock,Amazon_Inventory,FBA_InTransit,Myntra_Other_Inventory,Flipkart_Inventory,Marketplace_Total,Total_Inventory,Manual_InTransit,Not_In_Inventory_Qty,Sold_Units,Return_Units,Net_Units,Return_Overlay_Units,Ship_Units_150d,Lead_Time_Days,PO_Block_Reason,Eff_Days,Eff_Days_Inventory,Inv_Coverage_Days,Recent_ADS,Flat30_ADS,LY_Sold_Units,LY_Net_Units,LY_ADS,Seasonal_Month_ADS,ADS,Gross_PO_Qty,PO_Pipeline_Total,PO_Qty_Ordered,Pending_Cutting,Balance_to_Dispatch,Days_Left,SKU_Sheet_Status,SKU_Sheet_Closed,Lead_Time_From_Status_Sheet,PO_Confirmed_Raise_Pipeline,PO_Raised_Yesterday,PO_Raised_Today,PO_Last_Raised_Qty,PO_Raised_On_View_Date,PO_Last_Raised_Date,PO_Pipeline_Effective,PO_Qty,Stockout_Flag,Priority,Parent_SKU,Cutting_Ratio,Projected_Running_Days,Post_PO_Cover_Days_Capped,Suggest_Close_SKU,Bundle_Size,Cutting_Source,Cut_From_Siblings,PO_Cutting_Note,Oct-Dec 2024,Jan-Mar 2025,Apr-Jun 2025,Jul-Sep 2025,Oct-Dec 2025,Jan-Mar 2026,Apr-Jun 2026,Jul-Sep 2026
1012YKPINK-3XL,15.0,5.0,7.0,0.0,0.0,4.0,25.0,40.0,10,4,12,0.0,12,0,92,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,23.0,23,28,0.522,0.367,15.0,9.0,0.5,0.478,0.478,0,11,0,0,11,83.7,High selling,False,True,0,0,0,0,0,,11,0,,🔄 In Pipeline,1012YKPINK,0.0,106.7,106.7,,,,,,19,29,34,44,26,52,50,2
1012YKPINK-4XL,11.0,7.0,11.0,0.0,0.0,0.0,65.0,76.0,0,54,2,0.0,2,0,47,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,19.0,15.0,0.633,0.348,0.352,0,2,0,0,2,215.9,High selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,1012YKPINK,0.0,221.6,221.6,,,,,,6,27,32,32,14,32,21,0
1012YKPINK-5XL,1.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,0,4,2,0.0,2,0,39,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.033,8.0,7.0,0.267,0.163,0.169,0,6,0,0,6,35.5,High selling,False,True,0,0,0,0,0,,6,0,,🔄 In Pipeline,1012YKPINK,0.0,71.0,71.0,,,,,,16,23,39,15,19,26,22,0
1012YKPINK-L,71.0,9.0,29.0,0.0,0.0,0.0,29.0,100.0,0,0,9,0.0,9,0,85,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.321,0.3,24.0,16.0,0.8,0.62,0.62,0,80,0,0,80,161.3,High selling,False,True,0,0,0,0,0,,80,0,,🔄 In Pipeline,1012YKPINK,0.0,290.3,290.3,,,,,,40,50,52,57,47,58,48,0
1012YKPINK-M,71.0,10.0,12.0,0.0,0.0,3.0,15.0,86.0,0,0,14,0.0,14,0,80,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.5,0.467,18.0,14.0,0.6,0.587,0.587,0,42,0,0,42,146.5,High selling,False,True,0,0,0,0,0,,42,0,,🔄 In Pipeline,1012YKPINK,0.0,218.1,218.1,,,,,,30,48,54,54,41,53,45,4
1012YKPINK-S,10.0,9.0,2.0,0.0,0.0,2.0,13.0,23.0,4,5,7,0.0,7,0,39,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.25,0.233,14.0,10.0,0.467,0.348,0.348,0,3,0,0,3,66.1,High selling,False,True,0,0,0,0,0,,3,0,,🔄 In Pipeline,1012YKPINK,0.0,74.7,74.7,,,,,,15,26,37,32,31,32,21,2
1012YKPINK-XL,32.0,9.0,19.0,0.0,0.0,3.0,22.0,54.0,0,0,12,0.0,12,0,77,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.429,0.367,28.0,20.0,0.933,0.739,0.739,0,82,0,0,82,73.1,High selling,False,True,0,0,0,0,0,,82,0,,🔄 In Pipeline,1012YKPINK,0.0,184.0,184.0,,,,,,41,60,75,68,45,48,41,1
1012YKPINK-XS,7.0,4.0,2.0,0.0,0.0,0.0,15.0,22.0,9,4,1,0.0,1,0,41,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,9.0,6.0,0.3,0.207,0.207,0,60,0,0,60,106.3,High selling,False,True,0,0,0,0,0,,60,0,,🔄 In Pipeline,1012YKPINK,0.0,396.1,396.1,,,,,,0,7,23,19,16,24,24,1
1012YKPINK-XXL,28.0,8.0,14.0,0.0,0.0,1.0,15.0,43.0,0,0,6,0.0,6,0,73,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.214,0.167,15.0,11.0,0.565,0.565,0.565,0,30,0,0,30,76.1,High selling,False,True,0,0,0,0,0,,30,0,,🔄 In Pipeline,1012YKPINK,0.0,129.2,129.2,,,,,,31,53,55,52,31,48,34,2
1014YKAZKBLE-M,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,45,,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,,False,False,0,0,0,0,0,,0,0,,⚪ OK,1014YKAZKBLE,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",,,,,0,0,0,0,0,0,0,0
1014YKAZKBLE-S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,45,,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,,False,False,0,0,0,0,0,,0,0,,⚪ OK,1014YKAZKBLE,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",,,,,0,0,0,0,0,0,0,0
1016YKMULTIPRINT-XL,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0.0,0,0,1,45,SKU marked closed on status sheet,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1016YKMULTIPRINT,0.0,999.0,999.0,Closed on sheet — run down stock (no new PO).,,,,,0,1,0,0,1,0,1,0
1018YKBROWN-L,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0.0,1,0,2,45,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,28.0,28,28,0.036,0.033,0.0,0.0,0.011,0.011,0.033,0,0,0,0,0,181.8,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1018YKBROWN,0.0,181.8,181.8,Closed on sheet — run down stock (no new PO).,,,,,1,0,2,1,3,1,1,0
1018YKBROWN-M,5.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,0.0,1,0,4,45,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,28.0,28,28,0.036,0.033,2.0,2.0,0.067,0.011,0.051,0,0,0,0,0,98.0,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1018YKBROWN,0.0,98.0,98.0,Closed on sheet — run down stock (no new PO).,,,,,0,0,1,1,0,0,4,0
1018YKBROWN-S,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0.0,0,0,2,45,SKU marked closed on status sheet,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1018YKBROWN,0.0,999.0,999.0,Closed on sheet — run down stock (no new PO).,,,,,0,1,1,0,0,1,1,0
1023YKPBLUE-3XL,35.0,12.0,33.0,0.0,1.0,0.0,55.0,90.0,0,21,29,0.0,29,0,149,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,1.036,0.933,26.0,22.0,1.0,1.0,1.0,0,7,0,0,7,90.0,High selling,False,True,0,0,0,0,0,,7,0,,🔄 In Pipeline,1023YKPBLUE,0.0,97.0,97.0,,,,,,62,68,91,92,45,75,93,6
1023YKPBLUE-4XL,22.0,11.0,16.0,0.0,1.0,1.0,31.0,53.0,0,13,20,0.0,20,0,114,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,17.0,17,28,1.176,0.6,32.0,30.0,1.067,0.598,0.667,0,3,0,0,3,79.5,High selling,False,True,0,0,0,0,0,,3,0,,🔄 In Pipeline,1023YKPBLUE,0.0,84.0,84.0,,,,,,29,41,70,55,31,56,68,6
1023YKPBLUE-5XL,3.0,3.0,0.0,0.0,0.0,1.0,41.0,44.0,6,34,18,1.0,17,0,104,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,15.0,15,28,1.2,0.6,22.0,20.0,0.733,0.467,0.6,0,12,0,0,12,73.3,High selling,False,True,0,0,0,0,0,,12,0,,🔄 In Pipeline,1023YKPBLUE,0.0,93.3,93.3,,,,,,29,42,63,43,39,67,50,7
1023YKPBLUE-6XL,11.0,5.0,2.0,0.0,0.0,0.0,18.0,29.0,2,14,7,0.0,7,0,53,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.25,0.2,12.0,7.0,0.4,0.207,0.233,0,0,0,0,0,124.5,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1023YKPBLUE,0.0,124.5,124.5,,,,,,11,16,27,19,12,31,31,1
1023YKPBLUE-7XL,3.0,3.0,2.0,0.0,0.0,0.0,9.0,12.0,2,5,1,0.0,1,0,37,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,4.0,4.0,0.133,0.12,0.12,0,2,0,0,2,100.0,High selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,1023YKPBLUE,0.0,116.7,116.7,,,,,,12,11,16,11,6,28,16,0
1023YKPBLUE-8XL,21.0,6.0,2.0,0.0,0.0,0.0,7.0,28.0,0,5,5,0.0,5,0,55,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.179,0.167,5.0,5.0,0.167,0.12,0.173,0,3,0,0,3,161.8,High selling,False,True,0,0,0,0,0,,3,0,,🔄 In Pipeline,1023YKPBLUE,0.0,179.2,179.2,,,,,,19,12,20,11,8,21,38,1
1023YKPBLUE-L,629.0,20.0,68.0,0.0,0.0,0.0,78.0,707.0,10,0,49,1.0,48,0,272,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,1.75,1.533,49.0,35.0,1.633,1.37,1.633,0,0,0,0,0,432.9,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1023YKPBLUE,0.0,432.9,432.9,,,,,,203,140,181,126,129,142,174,11
1023YKPBLUE-M,265.0,19.0,67.0,0.0,0.0,0.0,85.0,350.0,0,18,56,0.0,56,0,371,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,2.0,1.667,64.0,57.0,2.133,1.75,1.867,0,5,0,0,5,187.5,High selling,False,True,0,0,0,0,0,,5,0,,🔄 In Pipeline,1023YKPBLUE,0.0,190.1,190.1,,,,,,229,181,209,161,155,173,234,11
1023YKPBLUE-S,489.0,20.0,57.0,0.0,0.0,0.0,57.0,546.0,0,0,26,0.0,26,0,198,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.929,0.767,44.0,32.0,1.467,1.054,1.054,0,0,0,0,0,518.0,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1023YKPBLUE,0.0,518.0,518.0,,,,,,133,105,136,97,73,101,122,5
1023YKPBLUE-XL,356.0,24.0,72.0,0.0,0.0,0.0,72.0,428.0,0,0,44,0.0,44,0,255,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,1.571,1.333,63.0,44.0,2.1,1.804,1.804,0,0,0,0,0,237.3,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1023YKPBLUE,0.0,237.3,237.3,,,,,,165,113,179,166,127,138,151,14
1023YKPBLUE-XS,60.0,13.0,43.0,0.0,0.0,1.0,51.0,111.0,0,7,32,0.0,32,0,161,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,1.143,1.0,26.0,21.0,0.867,0.728,1.005,0,4,0,0,4,110.4,High selling,False,True,0,0,0,0,0,,4,0,,🔄 In Pipeline,1023YKPBLUE,0.0,114.4,114.4,,,,,,86,52,68,67,47,76,94,7
1023YKPBLUE-XXL,28.0,16.0,51.0,0.0,0.0,1.0,81.0,109.0,0,29,22,0.0,22,0,185,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.786,0.7,42.0,32.0,1.4,1.033,1.033,0,5,0,0,5,105.5,High selling,False,True,0,0,0,0,0,,5,0,,🔄 In Pipeline,1023YKPBLUE,0.0,110.4,110.4,,,,,,115,117,131,95,85,100,114,7
1024YKMUSTARD-3XL,24.0,16.0,6.0,0.0,7.0,0.0,13.0,37.0,0,0,10,0.0,10,0,61,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.333,15.0,12.0,0.5,0.239,0.333,0,10,0,10,0,111.1,High selling,False,True,0,0,0,0,0,,10,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,141.1,141.1,,,,,,54,35,44,22,28,38,36,0
1024YKMUSTARD-4XL,3.0,2.0,3.0,0.0,0.0,0.0,6.0,9.0,3,0,6,2.0,4,0,47,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,13.0,13,28,0.462,0.2,11.0,8.0,0.367,0.283,0.283,0,60,0,60,0,31.8,High selling,False,True,0,0,0,0,0,,60,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,243.8,243.8,,,,,,36,36,53,26,22,31,25,1
1024YKMUSTARD-5XL,2.0,1.0,1.0,0.0,0.0,0.0,5.0,7.0,4,0,6,0.0,6,0,74,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,3.0,3,28,2.0,0.2,14.0,14.0,0.467,0.402,0.402,0,60,0,60,0,17.4,High selling,False,True,0,0,0,0,0,,60,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,166.7,166.7,,,,,,63,51,50,37,37,49,35,1
1024YKMUSTARD-6XL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,1,0,23,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,4.0,4,28,0.25,0.033,0.0,0.0,0.011,0.011,0.13,0,10,0,10,0,7.7,High selling,False,True,0,0,0,0,0,,10,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,84.6,84.6,,,,,,0,0,0,1,11,22,9,0
1024YKMUSTARD-7XL,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0.0,0,0,24,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,0.0,0,28,0.0,0.0,0.0,0.0,0.022,0.022,0.022,0,20,0,20,0,136.4,High selling,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,1045.5,1045.5,,,,,,0,0,0,2,8,21,9,0
1024YKMUSTARD-L,36.0,7.0,5.0,0.0,0.0,0.0,5.0,41.0,0,0,2,0.0,2,0,27,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,8.0,5.0,0.267,0.152,0.169,0,0,0,0,0,242.6,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1024YKMUSTARD,0.0,242.6,242.6,,,,,,11,10,14,14,6,17,15,0
1024YKMUSTARD-M,19.0,9.0,3.0,0.0,0.0,0.0,3.0,22.0,0,0,3,0.0,3,0,18,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.107,0.1,4.0,3.0,0.133,0.087,0.12,0,0,0,0,0,183.3,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1024YKMUSTARD,0.0,183.3,183.3,,,,,,14,12,9,8,4,16,9,0
1024YKMUSTARD-S,14.0,5.0,1.0,0.0,0.0,0.0,1.0,15.0,0,0,2,0.0,2,0,11,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,2.0,2.0,0.067,0.022,0.069,0,0,0,0,0,217.4,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1024YKMUSTARD,0.0,217.4,217.4,,,,,,9,7,3,2,1,3,9,1
1024YKMUSTARD-XL,8.0,6.0,0.0,0.0,0.0,0.0,2.0,10.0,2,0,4,0.0,4,0,33,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.143,0.1,11.0,9.0,0.367,0.163,0.255,0,25,0,25,0,39.2,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,1024YKMUSTARD,0.0,137.3,137.3,,,,,,28,26,21,15,8,18,18,2
1024YKMUSTARD-XS,10.0,3.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,1,0.0,1,0,4,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.022,0.022,0.033,0,0,0,0,0,333.3,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1024YKMUSTARD,0.0,333.3,333.3,,,,,,0,1,0,2,2,3,1,0
1024YKMUSTARD-XXL,44.0,20.0,13.0,0.0,0.0,0.0,13.0,57.0,0,0,10,0.0,10,0,60,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.333,16.0,11.0,0.533,0.283,0.333,0,0,0,0,0,171.2,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1024YKMUSTARD,0.0,171.2,171.2,,,,,,40,37,33,26,17,37,29,3
1025YKSKY-S,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,0.0,1,0,6,45,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,28.0,28,28,0.036,0.033,2.0,0.0,0.067,0.022,0.051,0,0,0,0,0,98.0,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1025YKSKY,0.0,98.0,98.0,Closed on sheet — run down stock (no new PO).,,,,,2,4,2,2,4,5,1,1
1026YKOFFWHITE-XXL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0.0,1,0,1,45,SKU marked closed on status sheet,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0,0,0,0,0,30.3,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1026YKOFFWHITE,0.0,30.3,30.3,Closed on sheet — run down stock (no new PO).,,,,,0,0,0,0,0,0,1,0
1034YKTEAL-3XL,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,9,0.0,9,0,27,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,9.0,9,28,1.0,0.3,0.0,0.0,0.0,0.0,0.3,0,28,0,0,28,10.0,High selling,False,True,0,0,0,0,0,,28,0,,🔄 In Pipeline,1034YKTEAL,0.0,103.3,103.3,,,,,,0,0,0,0,12,19,11,3
1034YKTEAL-4XL,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,5,0.0,5,0,34,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,17.0,17,28,0.294,0.167,0.0,0.0,0.0,0.0,0.294,0,38,0,0,38,13.6,High selling,False,True,0,0,0,0,0,,38,0,,🔄 In Pipeline,1034YKTEAL,0.0,142.9,142.9,,,,,,0,0,0,0,9,16,20,1
1034YKTEAL-5XL,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,11,45,,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,18,999.0,High selling,False,True,0,0,0,0,0,,18,0,,🔄 In Pipeline,1034YKTEAL,0.0,999.0,999.0,,,,,,0,0,0,0,16,21,0,0
1034YKTEAL-L,17.0,7.0,16.0,0.0,0.0,1.0,17.0,34.0,0,0,7,0.0,7,0,52,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.25,0.167,17.0,12.0,0.567,0.38,0.38,0,28,0,0,28,89.5,High selling,False,True,0,0,0,0,0,,28,0,,🔄 In Pipeline,1034YKTEAL,0.0,163.2,163.2,,,,,,31,43,43,35,19,30,31,3
1034YKTEAL-M,43.0,8.0,14.0,0.0,0.0,0.0,14.0,57.0,0,0,10,0.0,10,0,34,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.357,0.333,20.0,10.0,0.667,0.283,0.333,0,3,0,0,3,171.2,High selling,False,True,0,0,0,0,0,,3,0,,🔄 In Pipeline,1034YKTEAL,0.0,180.2,180.2,,,,,,29,24,53,26,23,15,22,4
1034YKTEAL-S,6.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,2,0.0,2,0,22,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,8.0,6.0,0.326,0.326,0.326,0,28,0,0,28,18.4,High selling,False,True,0,0,0,0,0,,28,0,,🔄 In Pipeline,1034YKTEAL,0.0,104.3,104.3,,,,,,15,18,26,30,10,16,12,1
1034YKTEAL-XL,17.0,9.0,6.0,0.0,0.0,0.0,11.0,28.0,5,0,13,0.0,13,0,83,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,24.0,24,28,0.542,0.433,15.0,10.0,0.5,0.435,0.435,0,38,0,0,38,64.4,High selling,False,True,0,0,0,0,0,,38,0,,🔄 In Pipeline,1034YKTEAL,0.0,151.7,151.7,,,,,,74,42,58,40,18,34,55,5
1034YKTEAL-XS,11.0,5.0,0.0,0.0,0.0,0.0,2.0,13.0,2,0,2,0.0,2,0,12,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,4.0,3.0,0.133,0.12,0.12,0,0,0,0,0,108.3,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1034YKTEAL,0.0,108.3,108.3,,,,,,0,0,6,11,5,9,7,2
1034YKTEAL-XXL,27.0,7.0,23.0,0.0,0.0,0.0,23.0,50.0,0,0,13,0.0,13,0,81,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.464,0.4,19.0,15.0,0.633,0.37,0.433,0,41,0,0,41,115.5,High selling,False,True,0,0,0,0,0,,41,0,,🔄 In Pipeline,1034YKTEAL,0.0,210.2,210.2,,,,,,34,44,66,34,19,38,46,3
1035YKMAROON-S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.0,0,0,0,45,SKU marked closed on status sheet,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,999.0,CLOSED SKU,True,True,0,0,0,0,0,,0,0,,⚪ OK,1035YKMAROON,0.0,999.0,999.0,Closed on sheet — run down stock (no new PO).,,,,,0,0,0,0,0,0,0,0
1037YKBLUE-3XL,90.0,12.0,24.0,0.0,11.0,0.0,35.0,125.0,0,0,21,0.0,21,0,136,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.75,0.633,21.0,19.0,0.7,0.435,0.7,0,2,0,0,2,178.6,High selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,1037YKBLUE,0.0,181.4,181.4,,,,,,69,57,64,39,33,60,44,2
1037YKBLUE-4XL,17.0,15.0,15.0,0.0,0.0,0.0,15.0,32.0,0,0,22,0.0,22,0,134,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,22.0,22,28,1.0,0.7,20.0,14.0,0.667,0.565,0.733,0,35,0,35,0,43.7,High selling,False,True,0,0,0,0,0,,35,0,,🔄 In Pipeline,1037YKBLUE,0.0,91.4,91.4,,,,,,56,48,69,49,38,48,50,6
1037YKBLUE-5XL,137.0,10.0,14.0,0.0,0.0,0.0,14.0,151.0,0,0,20,2.0,18,0,147,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.714,0.6,22.0,20.0,0.733,0.565,0.667,0,0,0,0,0,226.4,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1037YKBLUE,0.0,226.4,226.4,,,,,,91,79,88,52,37,66,62,7
1037YKBLUE-6XL,10.0,4.0,4.0,0.0,0.0,0.0,4.0,14.0,0,0,7,0.0,7,0,44,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,10.0,10,28,0.7,0.233,6.0,5.0,0.2,0.174,0.233,0,50,0,50,0,60.1,High selling,False,True,0,0,0,0,0,,50,0,,🔄 In Pipeline,1037YKBLUE,0.0,274.7,274.7,,,,,,0,15,14,16,18,20,21,2
1037YKBLUE-7XL,2.0,2.0,5.0,0.0,0.0,0.0,5.0,7.0,0,0,5,1.0,4,0,29,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,22.0,22,28,0.227,0.167,4.0,2.0,0.152,0.163,0.19,0,49,0,49,0,36.8,High selling,False,True,0,0,0,0,0,,49,0,,🔄 In Pipeline,1037YKBLUE,0.0,294.7,294.7,,,,,,0,15,17,14,10,23,12,4
1037YKBLUE-8XL,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0,0,5,2.0,3,0,35,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,9.0,9,28,0.556,0.167,9.0,8.0,0.3,0.283,0.428,0,49,0,49,0,4.7,High selling,False,True,0,0,0,0,0,,49,0,,🔄 In Pipeline,1037YKBLUE,0.0,119.2,119.2,,,,,,0,19,17,25,13,19,13,1
1037YKBLUE-L,5.0,4.0,4.0,0.0,0.0,0.0,4.0,9.0,0,0,13,0.0,13,0,96,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,16.0,16,28,0.812,0.4,4.0,2.0,0.152,0.174,0.433,0,21,0,21,0,20.8,High selling,False,True,0,0,0,0,0,,21,0,,🔄 In Pipeline,1037YKBLUE,0.0,69.3,69.3,,,,,,23,13,20,14,20,18,22,2
1037YKBLUE-M,9.0,2.0,1.0,0.0,0.0,0.0,1.0,10.0,0,0,2,0.0,2,0,66,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.071,0.067,2.0,0.0,0.12,0.12,0.12,0,40,0,40,0,83.3,High selling,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,1037YKBLUE,0.0,416.7,416.7,,,,,,8,15,14,11,3,14,11,0
1037YKBLUE-S,79.0,6.0,5.0,0.0,0.0,0.0,5.0,84.0,0,0,3,0.0,3,0,28,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.107,0.067,1.0,1.0,0.054,0.065,0.081,0,0,0,0,0,1037.0,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1037YKBLUE,0.0,1037.0,1037.0,,,,,,6,5,8,5,3,12,10,0
1037YKBLUE-XL,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,9,0.0,9,0,78,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,23.0,23,28,0.391,0.2,2.0,2.0,0.261,0.283,0.3,0,49,0,45,4,20.0,High selling,False,True,0,0,0,0,0,,49,0,,🔄 In Pipeline,1037YKBLUE,0.0,183.3,183.3,,,,,,36,23,29,24,12,24,22,1
1037YKBLUE-XS,37.0,7.0,1.0,0.0,0.0,0.0,1.0,38.0,0,0,1,0.0,1,0,20,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,2.0,2.0,0.067,0.043,0.051,0,0,0,0,0,745.1,High selling,False,True,0,0,0,0,0,,0,0,,⚪ OK,1037YKBLUE,0.0,745.1,745.1,,,,,,4,4,5,4,1,0,3,0
