seller id,warehouse id,po_type,seller sku code,sku id,sku code,style id,inventory count,blocked count,sellable inventory count,is active,modified on
19498,36,SJIT,230KL167YK251BLACK-XS,92191038,KALNKRTA92191038,28697792,8,,0,1,30:59.0
19498,28,SJIT,256KL1540YKGREEN-XL,92764786,KALNKRTA92764786,28878042,1,,0,1,33:12.0
19498,28,SJIT,KL_7098YKPINK-4XL,123757482,KALNSRBL123757482,38783605,2,,0,1,53:01.0
19498,15774,SJIT,IKR1060YKBEIGE-M,108890496,IRASKRTA108890496,33706173,2,,0,1,05:55.0
19498,36,SJIT,IKR1057YKBLUE-XS,109011445,IRASTNIC109011445,33741622,2,,0,1,45:17.0
19498,81,SJIT,278KL1507PLYKPINK-4XL,92764964,KALNKRTA92764964,28878084,5,,0,1,11:57.0
19498,81,SJIT,231KL167PLYK251BLACK-3XL,92191072,KALNKRTA92191072,28697798,2,,0,1,46:32.0
19498,81,SJIT,KL_7098YKPINK-4XL,123757482,KALNSRBL123757482,38783605,1,,0,1,14:30.0
19498,81,SJIT,743KL1592PLYKNBLUE-8XL,101974751,KALNKRTA101974751,31647630,3,,0,1,16:25.0
19498,28,SJIT,KL_1341PLYKNGREEN-6XL,118054196,KALNKRTI118054196,36903896,1,,0,1,19:09.0
19498,81,SJIT,893KL289PLYK345YELLOW-3XL,108410063,KALNTOPS108410063,33567693,1,,0,1,50:28.0
19498,36,SJIT,158KL1197PLYKCGREEN-5XL,118722623,KALNKRTA118722623,37107398,1,,0,1,43:14.0
19498,81,SJIT,765KL1588PLYKNBLUE-6XL,101964865,KALNKRTI101964865,31644461,1,,0,1,17:44.0
19498,81,SJIT,IKR_1391PLYKNBLUE-7XL,122627975,IRASKRTA122627975,38424268,1,,0,1,46:40.0
19498,36,SJIT,IKR_4010DRSMULTI-M,129011031,IRASTOPS129011031,40324169,1,,0,1,04:51.0
19498,81,SJIT,814KL1540PLYKNGREEN-8XL,107259221,KALNKRTA107259221,33239411,2,,0,1,16:25.0
19498,36,SJIT,472KL1341YKGREEN-M,96091620,KALNKRTI96091620,29872852,1,,0,1,56:44.0
19498,36,SJIT,IKR1532YKBLUE-S,109011060,IRASKRTI109011060,33741532,1,,0,1,58:38.0
19498,81,SJIT,439KL1189PLYKMAROON-XXL,94679714,KALNKRTA94679714,29457964,1,,0,1,10:46.0
19498,15774,SJIT,119KL1255YKMAROON-M,89286482,KALNKRTA89286482,27738664,1,,0,1,01:33.0
