"Warehouse Id","SKU","Title","Listing Id","FSN","Brand","Flipkart Selling Price","Live on Website","Sales 7D","Sales 14D","Sales 30D","Sales 60D","Sales 90D","B2B Scheduled","Transfers Scheduled","B2B Shipped","Transfers Shipped","B2B Receiving","Transfers Receiving","Reserved for Orders and Recalls","Reserved for Internal Processing","Returns Processing","Orders to Dispatch","Recalls to Dispatch","Damaged","QC Reject","Catalog Reject","Returns Reject","Seller Return Reject","Miscellaneous","Length (in cm)","Breadth (in cm)","Height (in cm)","Weight (in kg)","Fulfilment Type","F Assured Badge"
malur_bts,167YK251BLACK-XL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SSH7ZTM5GFUISZ1V,KTAH27SSH7ZTM5GF,IKRASS,650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",Yes
malur_bts,165YK251MUSTRAD-XL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SRWGNBN8Y9G3MBFA,KTAH27SRWGNBN8Y9,IKRASS,654.0,25,0,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29.447490000000002,20.263866,1.043178,0.0618,"Smart/Flipkart, Seller",Yes
malur_bts,165YK251MUSTRAD-S,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SK9VUWBPUCTWI4SD,KTAH27SK9VUWBPUC,IKRASS,654.0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
malur_bts,165YK251MUSTRAD-L,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SPYHHPVNBSAEONNF,KTAH27SPYHHPVNBS,IKRASS,654.0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,6017SKDRED-XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMK4MTJPGMIS6HCN,ETHHGQUMK4MTJPGM,IKRASS,967.0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.549092,24.156924,0.784352,0.0619,"Smart/Flipkart, Seller",No
malur_bts,165YK251MUSTRAD-M,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SU3KJEXSGD0AMIGF,KTAH27SU3KJEXSGD,IKRASS,654.0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,165YK251MUSTRAD-XL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SRWGNBN8Y9G3MBFA,KTAH27SRWGNBN8Y9,IKRASS,654.0,0,0,0,0,0,0,25,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,29.447490000000002,20.263866,1.043178,0.0618,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,165YK251MUSTRAD-M,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SU3KJEXSGD0AMIGF,KTAH27SU3KJEXSGD,IKRASS,654.0,17,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,165YK251MUSTRAD-3XL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SS5NFJZTHZETIWMA,KTAH27SS5NFJZTHZ,IKRASS,686.0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.447490000000002,20.263866,1.043178,0.0618,"Smart/Flipkart, Seller",Yes
malur_bts,165YK251MUSTRAD-XXL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SP4P9HKFHDMOUFMJ,KTAH27SP4P9HKFHD,IKRASS,686.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.643574,24.057102,0.958342,0.0544,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,1112DPT21MULTI-L,IKRASS Women Kurta Dupatta Set,LSTETHHC7GBCRCQGGF2SHEUJ6,ETHHC7GBCRCQGGF2,IKRASS,799.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.638234000000004,29.746955999999997,0.23952199999999998,0.0417,Seller,No
bhi_vas_wh_nl_01nl,237YK345PINK-L,IKRASS Casual Embroidered Women Pink Top,LSTTOPH3FTZ6VJZYBYDFPTVKE,TOPH3FTZ6VJZYBYD,IKRASS,538.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.640014,28.549092,1.746758,0.076,Seller,Yes
malur_bts,1625YKBLACK-3XL,IKRASS Women Kurta Pant Set,LSTETHH34ZQQRGCZGC8OOBBIE,ETHH34ZQQRGCZGC8,IKRASS,880.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.623993999999996,32.442150000000005,1.240536,0.3136,Seller,No
malur_bts,1057YKBLUE-3XL,IKRASS Casual Printed Women Blue Top,LSTTOPH3FTZFKZGJZHGWZSDS4,TOPH3FTZFKZGJZHG,IKRASS,589.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.133784,25.354788000000003,5.290566,0.184,"Smart/Flipkart, Seller",Yes
malur_bts,1588YKBLUE-8XL,IKRASS Women Printed A-line Kurta,LSTKTAHDFYDNZVM8JEUUBP8XH,KTAHDFYDNZVM8JEU,IKRASS,609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,224YK148BNDJ-L,IKRASS Women Printed Frontslit Kurta,LSTKTAH27SPXJHVGKB8ZP4L6N,KTAH27SPXJHVGKB8,IKRASS,801.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.128444,30.545532,1.639824,0.3397,"Smart/Flipkart, Seller",No
malur_bts,5037YKPINK-M,IKRASS Regular Fit Women Pink Trousers,LSTTROHCZ9GFSH9YGHC4RWPZL,TROHCZ9GFSH9YGHC,IKRASS,546.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.638234000000004,29.746955999999997,0.23952199999999998,0.0417,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,5037YKPINK-S,IKRASS Regular Fit Women Pink Trousers,LSTTROHCZ9GPADYJCNEKAYLWD,TROHCZ9GPADYJCNE,IKRASS,546.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.94126,25.554432000000002,0.7086600000000001,0.0974,"Smart/Flipkart, Seller",Yes
malur_bts,5037YKPINK-S,IKRASS Regular Fit Women Pink Trousers,LSTTROHCZ9GPADYJCNEKAYLWD,TROHCZ9GPADYJCNE,IKRASS,546.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.94126,25.554432000000002,0.7086600000000001,0.0974,"Smart/Flipkart, Seller",Yes
malur_bts,1532YKBLUE-8XL,IKRASS Women Printed A-line Kurta,LSTKTAHDFYGDEGXBZDFZIYTAZ,KTAHDFYGDEGXBZDF,IKRASS,617.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.326308,31.244286000000002,0.6819900000000001,0.1435,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,6018SKDYELLOW-5XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUM3EHQ4BJHXVNZ03,ETHHGQUM3EHQ4BJH,IKRASS,998.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.643574,24.156924,0.958342,0.0544,"Smart/Flipkart, Seller",No
malur_bts,1007YKBLACK-6XL,IKRASS Women Printed Anarkali Kurta,LSTKTAHC4DEXFTEHHTT4EHUH9,KTAHC4DEXFTEHHTT,IKRASS,976.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.723816,30.844998000000004,1.429512,0.3568,"Smart/Flipkart, Seller",No
malur_bts,1057YKBLUE-XS,IKRASS Casual Printed Women Blue Top,LSTTOPH3FTZQ3PKBTGZTZC80I,TOPH3FTZQ3PKBTGZ,IKRASS,567.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.035742,30.146244000000003,2.196084,0.161,"Smart/Flipkart, Seller",Yes
malur_bts,1007YKBLACK-M,IKRASS Women Printed Anarkali Kurta,LSTKTAHC4DE2MDEEXWVZORB4F,KTAHC4DE2MDEEXWV,IKRASS,876.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.324528,31.244286000000002,0.94488,0.2278,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,6016SKDBLUE-L,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMW9NRVGE5HTFTK2,ETHHGQUMW9NRVGE5,IKRASS,967.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.527732,29.247846000000003,2.5620979999999998,0.378,"Smart/Flipkart, Seller",Yes
malur_bts,1048YKBLUE-8XL,IKRASS Casual Embroidered Women Grey Top,LSTTOPHFGF56JU8RE6VHPMKFJ,TOPHFGF56JU8RE6V,IKRASS,609.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44571,26.353008,0.37922199999999995,0.0518,"Smart/Flipkart, Seller",No
malur_bts,1048YKBLUE-S,IKRASS Casual Embroidered Women Dark Blue Top,LSTTOPH3FTZQC4HHY7GQFNJRJ,TOPH3FTZQC4HHY7G,IKRASS,444.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30.44571,26.452830000000002,0.37922199999999995,0.0518,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,188YK83NAVY-XS,IKRASS Women Fit and Flare Blue Mini/Short Dress,LSTDREHEZEDZGBXKHSWRJW3OK,DREHEZEDZGBXKHSW,IKRASS,556.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44571,26.452830000000002,0.37922199999999995,0.0518,"Smart/Flipkart, Seller",No
malur_bts,SKU-DUMMY,UNKNOWN PRODUCT,LISTING-DUMMY,WPRHNBGGJ6KZKPFT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,Seller,Yes
malur_bts,1127YKMAROON-7XL,IKRASS Women Kurta Palazzo Set,LSTETHHC5GE3MVGMX3SE2WDMX,ETHHC5GE3MVGMX3S,IKRASS,951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.326308,28.748736,5.49021,0.534,Seller,Yes
malur_bts,6018SKDYELLOW-3XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMFG5JVZEHSJKUDH,ETHHGQUMFG5JVZEH,IKRASS,998.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.627554,31.743396,1.347724,0.3244,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,6018SKDYELLOW-3XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMFG5JVZEHSJKUDH,ETHHGQUMFG5JVZEH,IKRASS,998.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.627554,31.743396,1.347724,0.3244,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,167YK251BLACK-M,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SNFSAFSQGUI00KM3,KTAH27SNFSAFSQGU,IKRASS,646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.97864,8.98398,2.49555,0.48,Seller,Yes
malur_bts,166YK251BLUE-M,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SQCGAMZTJGN1QHKG,KTAH27SQCGAMZTJG,IKRASS,646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.527732,30.345888000000002,3.393948,0.352,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,6017SKDRED-4XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMZDYFHKGDMPATQE,ETHHGQUMZDYFHKGD,IKRASS,998.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.648914,24.156924,0.544068,0.0433,"Smart/Flipkart, Seller",Yes
malur_bts,6016SKDBLUE-XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMNAY7UWDPK2NZQH,ETHHGQUMNAY7UWDP,IKRASS,967.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.023282,31.543751999999998,1.713484,0.3434,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,6017SKDRED-5XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMHNKR7HMAI6KVWL,ETHHGQUMHNKR7HMA,IKRASS,996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.128444,30.545532,1.639824,0.3397,Seller,Yes
malur_bts,167YK251BLACK-L,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SRWNHAQ8XYCALSIM,KTAH27SRWNHAQ8XY,IKRASS,650.0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
malur_bts,6018SKDYELLOW-L,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMBCWMX3RXI5AXTS,ETHHGQUMBCWMX3RX,IKRASS,967.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,4010DRSMULTI-S,IKRASS Casual Printed Women Multicolor Top,LSTTOPHEYK54NC3GVHBNGW1E7,TOPHEYK54NC3GVHB,IKRASS,441.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.844998000000004,26.852118,2.795016,0.074,"Smart/Flipkart, Seller",No
malur_bts,1916YKRED-M,"IKRASS Women Embroidered, Solid Straight Kurta",LSTKTAHGBD2WNWWUMZKL8CQTQ,KTAHGBD2WNWWUMZK,IKRASS,492.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",Yes
malur_bts,1373YKPINK-S,IKRASS Women Printed A-line Kurta,LSTKTAH45D8HDTTZF4GBUYO7Y,KTAH45D8HDTTZF4G,IKRASS,473.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.531292,31.244286000000002,0.8483600000000001,0.116,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,167YK251BLACK-3XL,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SQQNHFRMNH0S1HXP,KTAH27SQQNHFRMNH,IKRASS,684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,165YK251MUSTRAD-S,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SK9VUWBPUCTWI4SD,KTAH27SK9VUWBPUC,IKRASS,654.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.529512,28.648914,0.818642,0.0801,"Smart/Flipkart, Seller",Yes
malur_bts,165YK251MUSTRAD-6XL,IKRASS Women Solid Anarkali Kurta,LSTKTAHHC4EQBD3RRGXPA2ZXI,KTAHHC4EQBD3RRGX,IKRASS,765.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.627554,31.743396,1.347724,0.3244,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,6017SKDRED-S,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMA2CHS8P5RMATBR,ETHHGQUMA2CHS8P5,IKRASS,967.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44393,25.055322,3.294126,0.513,"Smart/Flipkart, Seller",Yes
malur_bts,1007YKBLACK-3XL,IKRASS Women Printed Anarkali Kurta,LSTKTAHC4DEVDQAQNGZOER1RP,KTAHC4DEVDQAQNGZ,IKRASS,906.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.825418,30.94482,1.392428,0.3312,"Smart/Flipkart, Seller",Yes
malur_bts,1050YKBLUE-S,IKRASS Casual Solid Women Blue Top,LSTTOPH3FTZKDHUVJHYUY6S2Q,TOPH3FTZKDHUVJHY,IKRASS,587.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44571,26.452830000000002,0.37922199999999995,0.0518,"Smart/Flipkart, Seller",No
malur_bts,6017SKDRED-4XL,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMZDYFHKGDMPATQE,ETHHGQUMZDYFHKGD,IKRASS,998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.648914,24.156924,0.544068,0.0433,"Smart/Flipkart, Seller",Yes
bhi_vas_wh_nl_01nl,165YK251MUSTRAD-8XL,IKRASS Women Solid Anarkali Kurta,LSTKTAHHC4E5YUFCHPKGLMSHE,KTAHHC4E5YUFCHPK,IKRASS,765.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.023282,31.543751999999998,1.713484,0.3434,"Smart/Flipkart, Seller",No
malur_bts,165YK251MUSTRAD-XS,IKRASS Women Solid Anarkali Kurta,LSTKTAH27SPY4FDZGYFAFAUDS,KTAH27SPY4FDZGYF,IKRASS,595.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.447490000000002,20.263866,1.043178,0.0618,Seller,Yes
malur_bts,6017SKDRED-M,IKRASS Women Kurta Palazzo Dupatta Set,LSTETHHGQUMWZZ6EHPUIC0BBS,ETHHGQUMWZZ6EHPU,IKRASS,967.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.342328,27.95016,4.092702,0.528,"Smart/Flipkart, Seller",No
malur_bts,1625YKBLACK-XL,IKRASS Women Kurta Pant Set,LSTETHH34ZRVYCHPYFZTJOADR,ETHH34ZRVYCHPYFZ,IKRASS,851.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.324528,31.244286000000002,0.94488,0.2278,"Smart/Flipkart, Seller",No
malur_bts,1556YKGREEN-7XL,IKRASS Women Printed A-line Kurta,LSTKTAHDFYG6G3VHSEFTBYJ2E,KTAHDFYG6G3VHSEF,IKRASS,626.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.42613,29.547311999999998,1.926082,0.3744,"Smart/Flipkart, Seller",No
bhi_vas_wh_nl_01nl,4018DRSBLUE-S,IKRASS Casual Printed Women Blue Top,LSTTOPHEYK5Q9DEEEUPYIXND9,TOPHEYK5Q9DEEEUP,IKRASS,445.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.641794000000004,27.650694,2.795016,0.076,"Smart/Flipkart, Seller",Yes
