Name,Combo SKU Code,Combo Package Dimensions,Combo Product Weight,Combo Product Category,Combo Color,Combo Size,Combo Brand,Combo Selling Price,Combo Shipping Mode,Combo Image Url,HSN Code,GST Tax Name,Combo Sync Mode,Combo Qty Stock,Combo MRP,Calculated Last Purchase Price,Date Created,Child SKU Code 1,Child SKU Qty 1,Child SKU Price 1,Child SKU Code 2,Child SKU Qty 2,Child SKU Price 2,Child SKU Code 3,Child SKU Qty 3,Child SKU Price 3,Child SKU Code 4,Child SKU Qty 4,Child SKU Price 4,Child SKU Code 5,Child SKU Qty 5,Child SKU Price 5,Child SKU Code 6,Child SKU Qty 6,Child SKU Price 6,Child SKU Code 7,Child SKU Qty 7,Child SKU Price 7,Child SKU Code 8,Child SKU Qty 8,Child SKU Price 8,Child SKU Code 9,Child SKU Qty 9,Child SKU Price 9,Child SKU Code 10,Child SKU Qty 10,Child SKU Price 10
"TOP PAINT COMBO","1143YKCMB5012-S_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1143YKGREEN-S_Myntra","1","588.00","5012YKPINK-S_Myntra","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-M_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1143YKGREEN-M_Myntra","1","588.00","5012YKPINK-M_Myntra","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-L_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1143YKGREEN-L_Myntra","1","588.00","5012YKPINK-L_Myntra","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-XL_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1143YKGREEN-XL_Myntra","1","588.00","5012YKPINK-XL_Myntra","1","297.00"
"TOP PAINT COMBO","1143YKCMB5012-XXL_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1143YKGREEN-XXL_Myntra","1","588.00","5012YKPINK-XXL_Myntra","1","1.00"
"TOP PAINT COMBO","1145YKCMB5012-S_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1145YKBLACK-S_Myntra","1","578.00","5012YKPINK-S_Myntra","1","297.00"
"TOP PAINT COMBO","1145YKCMB5012-M_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1145YKBLACK-M_Myntra","1","578.00","5012YKPINK-M_Myntra","1","297.00"
"TOP PAINT COMBO","1145YKCMB5012-L_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1145YKBLACK-L_Myntra","1","578.00","5012YKPINK-L_Myntra","1","297.00"
"TOP PAINT COMBO","1145YKCMB5012-XL_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1145YKBLACK-XL_Myntra","1","578.00","5012YKPINK-XL_Myntra","1","297.00"
"TOP PAINT COMBO","1145YKCMB5012-XXL_Myntra","22.0000x20.0000x1.5000","400","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1145YKBLACK-XXL_Myntra","1","578.00","5012YKPINK-XXL_Myntra","1","1.00"
"TOP PAINT COMBO","1144YKCMB5012-S_Myntra","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1144YKWHITE-S_Myntra","1","577.00","5012YKPINK-S_Myntra","1","297.00"
"TOP PAINT COMBO","1144YKCMB5012-M_Myntra","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1144YKWHITE-M_Myntra","1","577.00","5012YKPINK-M_Myntra","1","297.00"
"TOP PAINT COMBO","1144YKCMB5012-L_Myntra","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1144YKWHITE-L_Myntra","1","577.00","5012YKPINK-L_Myntra","1","297.00"
"TOP PAINT COMBO","1144YKCMB5012-XL_Myntra","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:17 PM","1144YKWHITE-XL_Myntra","1","577.00","5012YKPINK-XL_Myntra","1","297.00"
"TOP PAINT COMBO","1144YKCMB5012-XXL_Myntra","22.0000x20.0000x1.5000","400","Kurti","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","495.00","October 20, 2020 03:28:18 PM","1144YKWHITE-XXL_Myntra","1","577.00","5012YKPINK-XXL_Myntra","1","1.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-S_Myntra","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","550.00","October 20, 2020 03:28:18 PM","1119YKBLUE-S_Myntra","1","347.00","5010YKWHITE-S_Myntra","1","1.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-M_Myntra","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","550.00","October 20, 2020 03:28:18 PM","1119YKBLUE-M_Myntra","1","347.00","5010YKWHITE-M_Myntra","1","1.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-L_Myntra","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","550.00","October 20, 2020 03:28:18 PM","1119YKBLUE-L_Myntra","1","347.00","5010YKWHITE-L_Myntra","1","1.00"
"Yash Gallery Cotton Kurti With Palazzo - Stitched Suit","1119YKCMB5010-XL_Myntra","22.0000x20.0000x1.5000","350","KURTA SET","","","","0.00","0","","61041100","'GST5-12 to 5 &18%","","0","0.00","550.00","October 20, 2020 03:28:18 PM","1119YKBLUE-XL_Myntra","1","347.00","5010YKWHITE-XL_Myntra","1","1.00"
