OMS_SKU,2026-07-30
1475YKBLUE-XL,3
1475YKBLUE-XS,14
1475YKBLUE-XXL,0
1476YKPINK-3XL,4
1476YKPINK-4XL,5
1476YKPINK-5XL,4
1476YKPINK-6XL,0
1476YKPINK-7XL,0
1476YKPINK-8XL,1
1476YKPINK-L,18
1476YKPINK-M,26
1476YKPINK-S,19
1476YKPINK-XL,34
1476YKPINK-XXL,25
1477YKBLUE-3XL,5
1477YKBLUE-4XL,1
1477YKBLUE-5XL,0
1477YKBLUE-L,14
1477YKBLUE-M,12
1477YKBLUE-S,20
1477YKBLUE-XL,1
1477YKBLUE-XXL,5
1479YKPINK-3XL,1
1479YKPINK-4XL,0
1479YKPINK-5XL,3
1479YKPINK-L,1
1479YKPINK-M,0
1479YKPINK-S,5
1479YKPINK-XL,2
1479YKPINK-XXL,1
147YK261BLUE-3XL,0
147YK261BLUE-4XL,0
147YK261BLUE-5XL,0
147YK261BLUE-L,0
147YK261BLUE-M,0
147YK261BLUE-S,0
147YK261BLUE-XL,0
147YK261BLUE-XXL,0
1481YKORANGE-L,5
1481YKORANGE-M,12
1481YKORANGE-S,17
1481YKORANGE-XL,3
1481YKORANGE-XS,8
1482YKGREEN-3XL,0
1482YKGREEN-4XL,0
1482YKGREEN-5XL,0
1482YKGREEN-L,0
1482YKGREEN-M,1
1482YKGREEN-S,0
1482YKGREEN-XL,1
1482YKGREEN-XS,0
1482YKGREEN-XXL,1
1484YKYELLOW-3XL,3
1484YKYELLOW-4XL,0
1484YKYELLOW-5XL,0
1484YKYELLOW-6XL,0
1484YKYELLOW-7XL,0
1484YKYELLOW-8XL,1
1484YKYELLOW-L,9
1484YKYELLOW-M,16
1484YKYELLOW-S,15
1484YKYELLOW-XL,7
1484YKYELLOW-XS,6
1484YKYELLOW-XXL,17
1485YKMUSTARD-3XL,32
1485YKMUSTARD-4XL,51
1485YKMUSTARD-5XL,118
1485YKMUSTARD-6XL,15
1485YKMUSTARD-7XL,6
1485YKMUSTARD-8XL,27
1485YKMUSTARD-L,10
1485YKMUSTARD-M,32
1485YKMUSTARD-S,24
1485YKMUSTARD-XL,15
1485YKMUSTARD-XS,12
1485YKMUSTARD-XXL,25
1486YKPURPLE-3XL,16
1486YKPURPLE-4XL,0
1486YKPURPLE-5XL,0
1486YKPURPLE-6XL,0
1486YKPURPLE-7XL,5
1486YKPURPLE-8XL,1
1486YKPURPLE-L,3
1486YKPURPLE-M,8
1486YKPURPLE-S,8
1486YKPURPLE-XL,0
1486YKPURPLE-XS,16
1486YKPURPLE-XXL,8
1488YKWHITE-3XL,25
1488YKWHITE-3XL-4XL,1
1488YKWHITE-4XL,20
1488YKWHITE-5XL,17
1488YKWHITE-5XL-6XL,6
1488YKWHITE-6XL,29
1488YKWHITE-7XL,15
1488YKWHITE-7XL-8XL,24
1488YKWHITE-8XL,15
1488YKWHITE-L,247
1488YKWHITE-M,268
1488YKWHITE-M-L,472
1488YKWHITE-S,105
1488YKWHITE-XL,120
1488YKWHITE-XL-XXL,501
1488YKWHITE-XS,19
1488YKWHITE-XS-S,400
1488YKWHITE-XXL,130
1491YKMAROON-3XL,88
1491YKMAROON-4XL,88
1491YKMAROON-5XL,101
1491YKMAROON-6XL,4
1491YKMAROON-7XL,120
1491YKMAROON-8XL,15
1491YKMAROON-L,36
1491YKMAROON-M,37
1491YKMAROON-S,44
1491YKMAROON-XL,34
1491YKMAROON-XXL,119
1492YKINDIGO-L,1
1492YKINDIGO-M,2
1492YKINDIGO-S,3
1492YKINDIGO-XL,0
1492YKINDIGO-XXL,1
1493YKMAROON-L,30
1493YKMAROON-M,47
1493YKMAROON-S,12
1493YKMAROON-XL,32
1494YKGREY-3XL,7
1494YKGREY-4XL,7
1494YKGREY-5XL,0
1494YKGREY-6XL,0
1494YKGREY-L,24
1494YKGREY-M,16
1494YKGREY-S,21
1494YKGREY-XL,2
1494YKGREY-XXL,27
1495YKGREEN-3XL,4
1495YKGREEN-4XL,1
1495YKGREEN-L,2
1495YKGREEN-M,1
1495YKGREEN-S,3
1495YKGREEN-XL,5
1495YKGREEN-XXL,8
1496YKPINK-L,36
1496YKPINK-M,30
1496YKPINK-S,12
1496YKPINK-XL,19
1496YKPINK-XS,0
1497YKWHITE-L,0
1497YKWHITE-M,0
1497YKWHITE-S,0
1497YKWHITE-XL,0
1497YKWHITE-XXL,0
1498YKGREEN-3XL,31
1498YKGREEN-4XL,54
1498YKGREEN-5XL,46
1498YKGREEN-6XL,17
1498YKGREEN-7XL,9
1498YKGREEN-8XL,13
1498YKGREEN-L,30
1498YKGREEN-M,47
1498YKGREEN-S,18
1498YKGREEN-XL,19
1498YKGREEN-XS,16
1498YKGREEN-XXL,39
1499YKGREEN-3XL,6
1499YKGREEN-4XL,15
1499YKGREEN-5XL,24
1499YKGREEN-L,26
1499YKGREEN-M,46
1499YKGREEN-S,38
1499YKGREEN-XL,20
1499YKGREEN-XS,13
1499YKGREEN-XXL,6
149YK148RED-3XL,0
149YK148RED-4XL,0
149YK148RED-5XL,-1
149YK148RED-L,0
149YK148RED-M,0
149YK148RED-S,0
149YK148RED-XL,0
149YK148RED-XS,0
149YK148RED-XXL,0
1500YKMAROON-3XL,1
1500YKMAROON-4XL,5
1500YKMAROON-5XL,11
1500YKMAROON-6XL,4
1500YKMAROON-7XL,7
1500YKMAROON-8XL,1
1500YKMAROON-L,6
1500YKMAROON-M,3
1500YKMAROON-S,12
1500YKMAROON-XL,7
1500YKMAROON-XS,17
1500YKMAROON-XXL,1
1501YKDENIM-L,0
1501YKDENIM-M,0
1501YKDENIM-S,0
1501YKDENIM-XL,0
1504YKBLUE-L,3
1504YKBLUE-M,25
1504YKBLUE-S,21
1504YKBLUE-XL,3
1504YKBLUE-XXL,1
1505YKORANGE-L,24
1505YKORANGE-M,10
1505YKORANGE-S,3
1505YKORANGE-XL,6
1506YKINDIGO-3XL,0
1506YKINDIGO-4XL,0
1506YKINDIGO-5XL,0
1506YKINDIGO-L,0
1506YKINDIGO-M,0
1506YKINDIGO-S,1
1506YKINDIGO-XL,0
1506YKINDIGO-XS,2
1506YKINDIGO-XXL,2
1507YKPINK-3XL,96
1507YKPINK-4XL,70
1507YKPINK-5XL,103
1507YKPINK-6XL,20
1507YKPINK-7XL,54
1507YKPINK-8XL,36
1507YKPINK-L,40
1507YKPINK-M,4
1507YKPINK-S,8
1507YKPINK-XL,26
1507YKPINK-XS,2
1507YKPINK-XXL,78
1508YKBLACK-3XL,0
1508YKBLACK-4XL,0
1508YKBLACK-5XL,1
1508YKBLACK-6XL,2
1508YKBLACK-7XL,2
1508YKBLACK-8XL,1
1508YKBLACK-L,2
1508YKBLACK-M,5
1508YKBLACK-S,10
1508YKBLACK-XL,3
1508YKBLACK-XXL,1
1509YKPINK-3XL,9
1509YKPINK-4XL,6
1509YKPINK-5XL,23
1509YKPINK-6XL,9
1509YKPINK-L,9
1509YKPINK-M,7
1509YKPINK-S,13
1509YKPINK-XL,2
1509YKPINK-XXL,4
150YK262BLUE-3XL,0
150YK262BLUE-4XL,0
150YK262BLUE-5XL,0
150YK262BLUE-L,0
150YK262BLUE-M,2
150YK262BLUE-S,7
150YK262BLUE-XL,2
150YK262BLUE-XXL,2
1510YKGREEN-3XL,0
1510YKGREEN-4XL,0
1510YKGREEN-5XL,0
1510YKGREEN-L,0
1510YKGREEN-M,0
1510YKGREEN-S,0
1510YKGREEN-XL,0
1510YKGREEN-XXL,0
1511YKBLACK-L,1
1511YKBLACK-M,3
1511YKBLACK-S,15
1511YKBLACK-XL,1
1511YKBLACK-XXL,1
1512YKBLACK-L,1
1512YKBLACK-M,7
1512YKBLACK-S,14
1512YKBLACK-XL,1
1513YKTEAL-3XL,2
1513YKTEAL-4XL,3
1513YKTEAL-5XL,0
1513YKTEAL-6XL,3
1513YKTEAL-7XL,2
1513YKTEAL-8XL,5
1513YKTEAL-L,1
1513YKTEAL-M,3
1513YKTEAL-S,4
1513YKTEAL-XL,1
1513YKTEAL-XXL,0
1514YKBLUE-L,1
1514YKBLUE-M,1
1514YKBLUE-S,2
1514YKBLUE-XL,2
1515YKBLACK-3XL,21
1515YKBLACK-4XL,38
1515YKBLACK-5XL,27
1515YKBLACK-6XL,23
1515YKBLACK-7XL,27
1515YKBLACK-8XL,25
1515YKBLACK-L,21
1515YKBLACK-M,35
1515YKBLACK-S,20
1515YKBLACK-XL,44
1515YKBLACK-XS,15
1515YKBLACK-XXL,32
1516YKRED-3XL,64
1516YKRED-4XL,6
1516YKRED-5XL,2
1516YKRED-6XL,5
1516YKRED-7XL,1
1516YKRED-8XL,-1
1516YKRED-L,59
1516YKRED-M,39
1516YKRED-S,31
1516YKRED-XL,79
1516YKRED-XS,5
1516YKRED-XXL,111
1517YKBLACK-3XL,1
1517YKBLACK-4XL,0
1517YKBLACK-5XL,0
1517YKBLACK-L,23
1517YKBLACK-M,23
1517YKBLACK-S,35
1517YKBLACK-XL,10
1517YKBLACK-XXL,22
1518YKPINK-3XL,0
1518YKPINK-4XL,0
1518YKPINK-5XL,0
1518YKPINK-L,0
1518YKPINK-M,0
1518YKPINK-XL,0
1518YKPINK-XXL,0
1519YKBLACK-3XL,0
1519YKBLACK-5XL,0
1519YKBLACK-L,26
1519YKBLACK-M,34
1519YKBLACK-S,58
1519YKBLACK-XL,39
1519YKBLACK-XS,4
1519YKBLACK-XXL,22
1520YKSKYBLUE-3XL,11
1520YKSKYBLUE-4XL,3
1520YKSKYBLUE-5XL,3
1520YKSKYBLUE-6XL,1
1520YKSKYBLUE-7XL,3
1520YKSKYBLUE-8XL,1
1520YKSKYBLUE-L,20
1520YKSKYBLUE-M,2
1520YKSKYBLUE-XL,2
1520YKSKYBLUE-XXL,18
1522YKMUSTARD-3XL,7
1522YKMUSTARD-4XL,18
1522YKMUSTARD-5XL,2
1522YKMUSTARD-6XL,2
1522YKMUSTARD-7XL,15
1522YKMUSTARD-8XL,1
1522YKMUSTARD-L,4
1522YKMUSTARD-M,15
1522YKMUSTARD-S,18
1522YKMUSTARD-XL,4
1522YKMUSTARD-XS,0
1522YKMUSTARD-XXL,2
1523YKGREEN-3XL,0
1523YKGREEN-4XL,1
1523YKGREEN-5XL,0
1523YKGREEN-L,0
1523YKGREEN-M,4
1523YKGREEN-S,1
1523YKGREEN-XL,0
1523YKGREEN-XS,0
1523YKGREEN-XXL,0
1523YKYELLOW-L,0
1523YKYELLOW-M,0
1523YKYELLOW-XL,0
1523YKYELLOW-XXL,0
1524YKMAROON-3XL,0
1524YKMAROON-4XL,0
1524YKMAROON-5XL,1
1524YKMAROON-6XL,0
1524YKMAROON-7XL,0
1524YKMAROON-8XL,0
1524YKMAROON-L,0
1524YKMAROON-M,5
1524YKMAROON-S,5
1524YKMAROON-XL,1
1524YKMAROON-XS,1
1524YKMAROON-XXL,4
1525YKGREEN-3XL,0
1525YKGREEN-4XL,0
1525YKGREEN-5XL,0
1525YKGREEN-L,15
1525YKGREEN-S,0
1525YKGREEN-XL,0
1525YKGREEN-XXL,2
1526YKMAROON-3XL,0
1526YKMAROON-L,0
1526YKMAROON-M,0
1526YKMAROON-S,0
1526YKMAROON-XL,0
1526YKMAROON-XXL,0
1527YKBLUE-3XL,1
1527YKBLUE-4XL,0
1527YKBLUE-5XL,0
1527YKBLUE-L,29
1527YKBLUE-M,13
1527YKBLUE-S,7
1527YKBLUE-XL,14
1527YKBLUE-XXL,3
1528YKMULTI-3XL,5
1528YKMULTI-4XL,2
1528YKMULTI-5XL,6
1528YKMULTI-6XL,3
1528YKMULTI-7XL,3
1528YKMULTI-8XL,2
1528YKMULTI-L,10
1528YKMULTI-M,5
1528YKMULTI-S,6
1528YKMULTI-XL,5
1528YKMULTI-XXL,17
1529DPT11WINE-3XL,120
1529DPT11WINE-4XL,67
1529DPT11WINE-5XL,175
1529DPT11WINE-6XL,100
1529DPT11WINE-7XL,56
1529DPT11WINE-8XL,86
1529DPT11WINE-L,99
1529DPT11WINE-M,79
1529DPT11WINE-S,38
1529DPT11WINE-XL,93
1529DPT11WINE-XS,39
1529DPT11WINE-XXL,170
1529KDWINE-11-12,1
1529KDWINE-13-14,20
1529KDWINE-7-8,41
1529KDWINE-9-10,130
1529YKWINE-3XL,128
1529YKWINE-4XL,75
1529YKWINE-5XL,182
1529YKWINE-6XL,108
1529YKWINE-7XL,60
1529YKWINE-8XL,94
1529YKWINE-L,108
1529YKWINE-M,85
1529YKWINE-S,42
1529YKWINE-XL,102
1529YKWINE-XS,43
1529YKWINE-XXL,177
152YK263BROWN-L,0
152YK263BROWN-S,0
1530YKWINE-3XL,116
1530YKWINE-4XL,78
1530YKWINE-5XL,47
1530YKWINE-L,106
1530YKWINE-M,116
1530YKWINE-S,43
1530YKWINE-XL,101
1530YKWINE-XS,39
1530YKWINE-XXL,90
1531KBLUE-L,0
1531KBLUE-S,0
1531YKBLUE-5XL,0
1531YKBLUE-L,2
1531YKBLUE-M,1
1531YKBLUE-S,18
1531YKBLUE-XL,0
1531YKBLUE-XXL,0
1532YKBLUE-3XL,19
1532YKBLUE-4XL,8
1532YKBLUE-5XL,11
1532YKBLUE-6XL,9
1532YKBLUE-7XL,19
1532YKBLUE-8XL,56
1532YKBLUE-L,42
1532YKBLUE-M,15
1532YKBLUE-S,12
1532YKBLUE-XL,21
1532YKBLUE-XS,6
1532YKBLUE-XXL,12
1533YKBLUE-3XL,0
1533YKBLUE-L,1
1533YKBLUE-M,1
1533YKBLUE-S,3
1533YKBLUE-XL,1
1533YKBLUE-XS,14
1533YKBLUE-XXL,0
1535YKMULTI-3XL,1
1535YKMULTI-4XL,0
1535YKMULTI-5XL,0
1535YKMULTI-6XL,3
1535YKMULTI-7XL,0
1535YKMULTI-8XL,0
1535YKMULTI-L,1
1535YKMULTI-M,4
1535YKMULTI-S,23
1535YKMULTI-XL,3
1535YKMULTI-XXL,0
1536YKBLACK-3XL,0
1536YKBLACK-4XL,1
1536YKBLACK-5XL,2
1536YKBLACK-6XL,2
1536YKBLACK-7XL,2
1536YKBLACK-8XL,0
1536YKBLACK-L,0
1536YKBLACK-M,7
1536YKBLACK-S,8
1536YKBLACK-XL,0
1536YKBLACK-XXL,0
1537YKRED-3XL,17
1537YKRED-4XL,30
1537YKRED-5XL,7
1537YKRED-6XL,17
1537YKRED-7XL,20
1537YKRED-8XL,12
1537YKRED-L,42
1537YKRED-M,29
1537YKRED-S,17
1537YKRED-XL,30
1537YKRED-XXL,21
1538YKGREY-3XL,0
1538YKGREY-4XL,0
1538YKGREY-5XL,0
1538YKGREY-L,2
1538YKGREY-M,0
1538YKGREY-XL,2
1538YKGREY-XXL,0
1539YKBLACK-L,1
1539YKBLACK-M,5
1539YKBLACK-S,5
1539YKBLACK-XL,3
1539YKBLACK-XXL,1
153YK267TURQ-S,1
1540YKGREEN-3XL,76
1540YKGREEN-4XL,65
1540YKGREEN-5XL,104
1540YKGREEN-6XL,71
1540YKGREEN-7XL,31
1540YKGREEN-8XL,25
1540YKGREEN-L,18
1540YKGREEN-M,44
1540YKGREEN-S,28
1540YKGREEN-XL,25
1540YKGREEN-XS,8
1540YKGREEN-XXL,44
1541YKBLUE-3XL,5
1541YKBLUE-4XL,0
1541YKBLUE-5XL,2
1541YKBLUE-L,9
1541YKBLUE-M,2
1541YKBLUE-S,2
1541YKBLUE-XL,18
1541YKBLUE-XXL,0
1542YKBLUE-L,14
1542YKBLUE-M,14
1542YKBLUE-S,21
1542YKBLUE-XL,23
1543YKBLUE-3XL,0
1543YKBLUE-4XL,2
1543YKBLUE-5XL,1
1543YKBLUE-L,3
1543YKBLUE-M,13
1543YKBLUE-S,3
1543YKBLUE-XL,1
1543YKBLUE-XS,6
1543YKBLUE-XXL,1
1545YKBLACK-3XL,0
1545YKBLACK-4XL,0
1545YKBLACK-5XL,1
1545YKBLACK-6XL,0
1545YKBLACK-7XL,5
1545YKBLACK-8XL,5
1545YKBLACK-L,44
1545YKBLACK-M,59
1545YKBLACK-S,37
1545YKBLACK-XL,22
1545YKBLACK-XXL,2
1547YKBLACK-L,0
1547YKBLACK-M,0
1547YKBLACK-S,3
1547YKBLACK-XL,0
1547YKBLACK-XXL,0
1548YKPINK-3XL,1
1548YKPINK-4XL,3
1548YKPINK-5XL,3
1548YKPINK-6XL,0
1548YKPINK-7XL,1
1548YKPINK-8XL,0
1548YKPINK-L,12
1548YKPINK-M,9
1548YKPINK-S,11
1548YKPINK-XL,1
1548YKPINK-XS,12
1548YKPINK-XXL,1
1549YKWINE-L,6
1549YKWINE-M,1
1549YKWINE-S,10
1549YKWINE-XL,1
1549YKWINE-XXL,7
1550YKGREEN-3XL,14
1550YKGREEN-4XL,15
1550YKGREEN-5XL,4
1550YKGREEN-6XL,21
1550YKGREEN-7XL,10
1550YKGREEN-8XL,6
1550YKGREEN-L,27
1550YKGREEN-M,24
1550YKGREEN-S,29
1550YKGREEN-XL,2
1550YKGREEN-XXL,23
1551YKGREEN-5XL,0
1551YKGREEN-L,2
1551YKGREEN-M,10
1551YKGREEN-S,7
1551YKGREEN-XL,1
1551YKGREEN-XXL,0
1552YKRED-3XL,2
1552YKRED-4XL,1
1552YKRED-5XL,0
1552YKRED-6XL,2
1552YKRED-7XL,3
1552YKRED-8XL,3
1552YKRED-L,5
1552YKRED-M,10
1552YKRED-S,8
1552YKRED-XL,0
1552YKRED-XXL,7
1553YKBLUE-L,0
1553YKBLUE-M,9
1553YKBLUE-S,4
1553YKBLUE-XL,0
1553YKBLUE-XXL,1
1554YKBLUE-5XL,0
1554YKBLUE-L,27
1554YKBLUE-M,60
1554YKBLUE-S,62
1554YKBLUE-XL,10
1555YKGREEN-L,92
1555YKGREEN-M,82
1555YKGREEN-S,35
1555YKGREEN-XL,69
1555YKGREEN-XS,10
1555YKGREEN-XXL,50
1556YKGREEN-3XL,216
1556YKGREEN-4XL,68
1556YKGREEN-5XL,146
1556YKGREEN-6XL,20
1556YKGREEN-7XL,64
1556YKGREEN-8XL,69
1556YKGREEN-L,41
1556YKGREEN-M,144
1556YKGREEN-S,85
1556YKGREEN-XL,118
1556YKGREEN-XS,79
1556YKGREEN-XXL,223
1557YKRED-3XL,65
1557YKRED-4XL,9
1557YKRED-5XL,32
1557YKRED-6XL,21
1557YKRED-7XL,4
1557YKRED-8XL,21
1557YKRED-L,17
1557YKRED-M,35
1557YKRED-S,14
1557YKRED-XL,24
1557YKRED-XS,9
1557YKRED-XXL,139
1558YKWINE-3XL,0
1558YKWINE-4XL,0
1558YKWINE-L,1
1558YKWINE-M,5
1558YKWINE-S,11
1558YKWINE-XL,1
1558YKWINE-XXL,0
155YK264BLUE-M,0
155YK264BLUE-S,0
155YK264BLUE-XXL,0
1561YKWHITE-L,20
1561YKWHITE-M,14
1561YKWHITE-S,21
1561YKWHITE-XL,43
1561YKWHITE-XXL,29
1562YKGREEN-3XL,74
1562YKGREEN-4XL,64
1562YKGREEN-5XL,56
1562YKGREEN-L,58
1562YKGREEN-M,36
1562YKGREEN-S,21
1562YKGREEN-XL,26
1562YKGREEN-XS,19
1562YKGREEN-XXL,48
1563YKWHITE-L,0
1563YKWHITE-M,0
1563YKWHITE-S,11
1563YKWHITE-XL,1
1563YKWHITE-XXL,0
1564YKMULTI-3XL,1
1564YKMULTI-L,0
1564YKMULTI-M,0
1564YKMULTI-S,0
1564YKMULTI-XL,1
1564YKMULTI-XXL,0
1564YKWHITE-L,0
1564YKWHITE-M,0
1564YKWHITE-S,0
1564YKWHITE-XL,0
1564YKWHITE-XXL,0
1565KDBLUE-11-12,42
1565KDBLUE-13-14,41
1565KDBLUE-7-8,39
1565KDBLUE-9-10,31
1565YKBLUE-L,0
1565YKBLUE-M,1
1565YKBLUE-S,15
1565YKBLUE-XL,1
1565YKBLUE-XS,0
1565YKBLUE-XXL,2
1566YKGREEN-3XL,0
1566YKGREEN-4XL,0
1566YKGREEN-5XL,0
1566YKGREEN-L,3
1566YKGREEN-M,4
1566YKGREEN-S,4
1566YKGREEN-XL,0
1566YKGREEN-XXL,1
1568YKORANGE-L,1
1568YKORANGE-M,2
1568YKORANGE-S,4
1568YKORANGE-XL,0
1568YKORANGE-XXL,0
1569YKBLUE-3XL,0
1569YKBLUE-4XL,2
1569YKBLUE-5XL,2
1569YKBLUE-6XL,1
1569YKBLUE-7XL,0
1569YKBLUE-8XL,0
1569YKBLUE-L,1
1569YKBLUE-M,18
1569YKBLUE-S,5
1569YKBLUE-XL,2
1569YKBLUE-XXL,0
156YK148PEACH-M,0
156YK148PEACH-S,0
1570YKPEACH-3XL,0
1570YKPEACH-4XL,3
1570YKPEACH-5XL,70
1570YKPEACH-L,138
1570YKPEACH-M,15
1570YKPEACH-S,81
1570YKPEACH-XL,0
1570YKPEACH-XS,68
1570YKPEACH-XXL,63
1572YKBLUE-3XL,0
1572YKBLUE-4XL,0
1572YKBLUE-5XL,3
1572YKBLUE-6XL,1
1572YKBLUE-7XL,0
1572YKBLUE-8XL,1
1572YKBLUE-L,0
1572YKBLUE-M,4
1572YKBLUE-S,5
1572YKBLUE-XL,0
1572YKBLUE-XS,7
1572YKBLUE-XXL,1
1573YKPINK-3XL,0
1573YKPINK-L,0
1573YKPINK-M,6
1573YKPINK-S,10
1573YKPINK-XL,0
1573YKPINK-XXL,1
1574YKGREEN-L,6
1574YKGREEN-M,5
1574YKGREEN-S,29
1574YKGREEN-XL,1
1576YKGREEN-3XL,23
1576YKGREEN-4XL,36
1576YKGREEN-5XL,47
1576YKGREEN-6XL,16
1576YKGREEN-7XL,37
1576YKGREEN-8XL,13
1576YKGREEN-L,0
1576YKGREEN-M,2
1576YKGREEN-S,0
1576YKGREEN-XL,0
1576YKGREEN-XXL,8
1577YKPINK-3XL,0
1577YKPINK-4XL,11
1577YKPINK-5XL,6
1577YKPINK-6XL,20
1577YKPINK-7XL,21
1577YKPINK-8XL,10
1577YKPINK-L,3
1577YKPINK-M,3
1577YKPINK-S,0
1577YKPINK-XL,1
1577YKPINK-XXL,11
1578YKWINE-L,17
1578YKWINE-M,9
1578YKWINE-S,13
1578YKWINE-XL,7
1578YKWINE-XXL,7
1579YKGREEN-L,3
1579YKGREEN-M,4
1579YKGREEN-S,2
1579YKGREEN-XL,5
1579YKGREEN-XXL,9
1580YKMULTI-L,1
1580YKMULTI-M,3
1580YKMULTI-S,6
1580YKMULTI-XL,0
1581YKBLUE-L,2
1581YKBLUE-M,1
1581YKBLUE-S,0
1581YKBLUE-XL,11
1582YKGREEN-L,1
1582YKGREEN-M,1
1582YKGREEN-S,4
1582YKGREEN-XL,0
1582YKGREEN-XXL,0
1583YKBLACK-L,0
1583YKBLACK-M,0
1583YKBLACK-S,0
1583YKBLACK-XL,0
1583YKBLACK-XXL,0
1584YKBLUE-L,1
1584YKBLUE-M,3
1584YKBLUE-S,1
1584YKBLUE-XL,0
1584YKBLUE-XXL,0
1585YKPINK-3XL,14
1585YKPINK-4XL,71
1585YKPINK-5XL,100
1585YKPINK-6XL,8
1585YKPINK-7XL,15
1585YKPINK-8XL,7
1585YKPINK-L,31
1585YKPINK-M,128
1585YKPINK-S,32
1585YKPINK-XL,38
1585YKPINK-XXL,107
1586YKPINK-L,20
1586YKPINK-M,40
1586YKPINK-S,34
1586YKPINK-XL,24
1586YKPINK-XXL,17
1587YKBLACK-L,1
1587YKBLACK-M,3
1587YKBLACK-S,23
1587YKBLACK-XL,2
1587YKBLACK-XXL,0
1588YKBLACK-3XL,0
1588YKBLACK-4XL,0
1588YKBLUE-3XL,5
1588YKBLUE-4XL,4
1588YKBLUE-5XL,93
1588YKBLUE-6XL,39
1588YKBLUE-7XL,46
1588YKBLUE-8XL,50
1588YKBLUE-L,17
1588YKBLUE-M,29
1588YKBLUE-S,21
1588YKBLUE-XL,34
1588YKBLUE-XS,6
1588YKBLUE-XXL,40
1589YKORANGE-3XL,40
1589YKORANGE-4XL,62
1589YKORANGE-5XL,42
1589YKORANGE-L,59
1589YKORANGE-M,45
1589YKORANGE-S,64
1589YKORANGE-XL,60
1589YKORANGE-XS,42
1589YKORANGE-XXL,77
158YK276BLUE-M,0
1590YKBLUE-L,18
1590YKBLUE-M,70
1590YKBLUE-S,39
1590YKBLUE-XL,23
1590YKBLUE-XXL,33
1591YKBLUE-3XL,4
1591YKBLUE-4XL,1
1591YKBLUE-5XL,1
1591YKBLUE-6XL,1
1591YKBLUE-7XL,4
1591YKBLUE-8XL,2
1591YKBLUE-L,36
1591YKBLUE-M,48
1591YKBLUE-S,40
1591YKBLUE-XL,15
1591YKBLUE-XXL,27
1592DPT34BLUE-3XL,0
1592DPT34BLUE-4XL,0
1592DPT34BLUE-5XL,0
1592DPT34BLUE-6XL,0
1592DPT34BLUE-7XL,0
1592DPT34BLUE-8XL,0
1592DPT34BLUE-L,0
1592DPT34BLUE-M,0
1592DPT34BLUE-S,0
1592DPT34BLUE-XL,0
1592DPT34BLUE-XS,0
1592DPT34BLUE-XXL,0
1592YKBLUE-3XL,155
1592YKBLUE-4XL,205
1592YKBLUE-5XL,259
1592YKBLUE-6XL,141
1592YKBLUE-7XL,62
1592YKBLUE-8XL,80
1592YKBLUE-L,133
1592YKBLUE-M,67
1592YKBLUE-S,39
1592YKBLUE-XL,133
1592YKBLUE-XS,40
1592YKBLUE-XXL,128
1593YKGREEN-3XL,0
1593YKGREEN-4XL,1
1593YKGREEN-5XL,10
1593YKGREEN-6XL,4
1593YKGREEN-7XL,1
1593YKGREEN-8XL,3
1593YKGREEN-L,15
1593YKGREEN-M,4
1593YKGREEN-S,9
1593YKGREEN-XL,5
1593YKGREEN-XS,8
1593YKGREEN-XXL,2
1594YKYELLOW-3XL,45
1594YKYELLOW-4XL,1
1594YKYELLOW-5XL,4
1594YKYELLOW-6XL,2
1594YKYELLOW-7XL,12
1594YKYELLOW-8XL,8
1594YKYELLOW-L,36
1594YKYELLOW-M,12
1594YKYELLOW-S,45
1594YKYELLOW-XL,13
1594YKYELLOW-XXL,28
1595YKBLUE-3XL,47
1595YKBLUE-4XL,11
1595YKBLUE-5XL,3
1595YKBLUE-L,3
1595YKBLUE-M,3
1595YKBLUE-S,20
1595YKBLUE-XL,0
1595YKBLUE-XXL,3
1596YKTIEDYE-3XL,0
1596YKTIEDYE-4XL,0
1596YKTIEDYE-L,0
1596YKTIEDYE-M,0
1596YKTIEDYE-S,0
1596YKTIEDYE-XL,0
1596YKTIEDYE-XS,0
1596YKTIEDYE-XXL,0
1597YKBLUE-3XL,1
1597YKBLUE-4XL,0
1597YKBLUE-5XL,1
1597YKBLUE-6XL,3
1597YKBLUE-7XL,14
1597YKBLUE-8XL,15
1597YKBLUE-L,1
1597YKBLUE-M,3
1597YKBLUE-S,2
1597YKBLUE-XL,0
1597YKBLUE-XS,9
1597YKBLUE-XXL,0
1598YKBLUE-3XL,3
1598YKBLUE-4XL,5
1598YKBLUE-5XL,3
1598YKBLUE-6XL,9
1598YKBLUE-7XL,7
1598YKBLUE-8XL,2
1598YKBLUE-L,3
1598YKBLUE-M,16
1598YKBLUE-S,36
1598YKBLUE-XL,4
1598YKBLUE-XXL,9
1599YKMULTI-L,0
1599YKMULTI-M,4
1599YKMULTI-S,9
1599YKMULTI-XL,3
1599YKMULTI-XS,0
1599YKMULTI-XXL,2
159YK271MEHROON-S,0
15YK120BROWN-XL,0
1600YKGREEN-5XL,0
1600YKGREEN-L,49
1600YKGREEN-M,60
1600YKGREEN-S,22
1600YKGREEN-XL,33
1600YKGREEN-XS,13
1600YKGREEN-XXL,4
1601YKGREEN-3XL,0
1601YKGREEN-4XL,1
1601YKGREEN-5XL,0
1601YKGREEN-6XL,1
1601YKGREEN-7XL,1
1601YKGREEN-8XL,2
1601YKGREEN-L,1
1601YKGREEN-M,0
1601YKGREEN-S,0
1601YKGREEN-XL,1
